artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,track_name,track_preview_url,track_number,type,track_uri,is_local,external_urls.spotify,album_name,key_name,mode_name,key_mode
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.74,0.807,0,-9.976,0,0.0363,0.0446,4.02e-5,0.0538,0.781,101.042,4zFbkkXyPHrCSXN3kIm47D,https://api.spotify.com/v1/audio-analysis/4zFbkkXyPHrCSXN3kIm47D,4,,,1,179880,FALSE,https://api.spotify.com/v1/tracks/4zFbkkXyPHrCSXN3kIm47D,Grade 8,https://p.scdn.co/mp3-preview/4612d3043344687064720b7b4b879eb6090f6c45?cid=39ca24fb42024ceb99322b3dbd28edc3,4,track,spotify:track:4zFbkkXyPHrCSXN3kIm47D,FALSE,https://open.spotify.com/track/4zFbkkXyPHrCSXN3kIm47D,+,C,minor,C minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.616,0.209,9,-13.43,1,0.406,0.902,0,0.139,0.336,86.891,1ZBwE2UcEeZzwakjfPtRHp,https://api.spotify.com/v1/audio-analysis/1ZBwE2UcEeZzwakjfPtRHp,1,,,1,229613,TRUE,https://api.spotify.com/v1/tracks/1ZBwE2UcEeZzwakjfPtRHp,Wake Me Up,https://p.scdn.co/mp3-preview/268a5704d1c505dcb1e7ba1eb06bbc3d93a32d33?cid=39ca24fb42024ceb99322b3dbd28edc3,5,track,spotify:track:1ZBwE2UcEeZzwakjfPtRHp,FALSE,https://open.spotify.com/track/1ZBwE2UcEeZzwakjfPtRHp,+,A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.81,0.436,10,-12.683,1,0.0717,0.689,1.51e-4,0.11,0.446,119.973,5TAgTVXiKaXiCUqILl7aVE,https://api.spotify.com/v1/audio-analysis/5TAgTVXiKaXiCUqILl7aVE,4,,,1,259413,FALSE,https://api.spotify.com/v1/tracks/5TAgTVXiKaXiCUqILl7aVE,Small Bump,https://p.scdn.co/mp3-preview/c8e668fd53f8bde5df210f489b78186d8c49aec1?cid=39ca24fb42024ceb99322b3dbd28edc3,6,track,spotify:track:5TAgTVXiKaXiCUqILl7aVE,FALSE,https://open.spotify.com/track/5TAgTVXiKaXiCUqILl7aVE,+,A#,major,A# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.588,0.0929,11,-14.301,1,0.0443,0.95,0.00539,0.128,0.502,152.139,3j6I4KxEZFAQpFA5WHX6Zt,https://api.spotify.com/v1/audio-analysis/3j6I4KxEZFAQpFA5WHX6Zt,4,,,1,195840,FALSE,https://api.spotify.com/v1/tracks/3j6I4KxEZFAQpFA5WHX6Zt,This,https://p.scdn.co/mp3-preview/0f1b16880cb7d759f9baeba94b59d66c7ff2be9e?cid=39ca24fb42024ceb99322b3dbd28edc3,7,track,spotify:track:3j6I4KxEZFAQpFA5WHX6Zt,FALSE,https://open.spotify.com/track/3j6I4KxEZFAQpFA5WHX6Zt,+,B,major,B major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.74,0.505,4,-10.338,0,0.0674,0.0415,6.82e-5,0.0707,0.646,97.994,51KExPBAGd86taqU0xrnau,https://api.spotify.com/v1/audio-analysis/51KExPBAGd86taqU0xrnau,4,,,1,234333,FALSE,https://api.spotify.com/v1/tracks/51KExPBAGd86taqU0xrnau,The City,https://p.scdn.co/mp3-preview/b64a1d247840101a8c0ef3540ea867f965fa1123?cid=39ca24fb42024ceb99322b3dbd28edc3,8,track,spotify:track:51KExPBAGd86taqU0xrnau,FALSE,https://open.spotify.com/track/51KExPBAGd86taqU0xrnau,+,E,minor,E minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,3cBHUfts3KKLqXTo8U91pz,https://api.spotify.com/v1/audio-analysis/3cBHUfts3KKLqXTo8U91pz,4,,,1,185093,FALSE,https://api.spotify.com/v1/tracks/3cBHUfts3KKLqXTo8U91pz,Lego House,https://p.scdn.co/mp3-preview/d6efa078dfe2251e413ce858fa0f937f2902a437?cid=39ca24fb42024ceb99322b3dbd28edc3,9,track,spotify:track:3cBHUfts3KKLqXTo8U91pz,FALSE,https://open.spotify.com/track/3cBHUfts3KKLqXTo8U91pz,+,B,major,B major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.749,0.837,7,-8.837,1,0.0512,0.162,0,0.525,0.927,103.483,16AS9gzcDOsIz9oPmRW4g1,https://api.spotify.com/v1/audio-analysis/16AS9gzcDOsIz9oPmRW4g1,4,,,1,220413,TRUE,https://api.spotify.com/v1/tracks/16AS9gzcDOsIz9oPmRW4g1,"You Need Me, I Don't Need You",https://p.scdn.co/mp3-preview/ccee7664f35dc689f40b123e9dedd16af496c15f?cid=39ca24fb42024ceb99322b3dbd28edc3,10,track,spotify:track:16AS9gzcDOsIz9oPmRW4g1,FALSE,https://open.spotify.com/track/16AS9gzcDOsIz9oPmRW4g1,+,G,major,G major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.589,0.227,2,-16.67,1,0.0498,0.64,0.00469,0.0248,0.182,74.993,557S0RTbb6PMZfc2g3YqKb,https://api.spotify.com/v1/audio-analysis/557S0RTbb6PMZfc2g3YqKb,4,,,1,280853,FALSE,https://api.spotify.com/v1/tracks/557S0RTbb6PMZfc2g3YqKb,Kiss Me,https://p.scdn.co/mp3-preview/5834a5f66e0c571571d5a154e62859f7c0704bb3?cid=39ca24fb42024ceb99322b3dbd28edc3,11,track,spotify:track:557S0RTbb6PMZfc2g3YqKb,FALSE,https://open.spotify.com/track/557S0RTbb6PMZfc2g3YqKb,+,D,major,D major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.526,0.328,1,-9.864,1,0.0461,0.694,0,0.112,0.11,116.068,2U0n6b6sgtRHwvSTJuG2pH,https://api.spotify.com/v1/audio-analysis/2U0n6b6sgtRHwvSTJuG2pH,4,,,1,526386,FALSE,https://api.spotify.com/v1/tracks/2U0n6b6sgtRHwvSTJuG2pH,Give Me Love,https://p.scdn.co/mp3-preview/a464335cc7869f3dd1fa0e0d55b63cd7cd847fed?cid=39ca24fb42024ceb99322b3dbd28edc3,12,track,spotify:track:2U0n6b6sgtRHwvSTJuG2pH,FALSE,https://open.spotify.com/track/2U0n6b6sgtRHwvSTJuG2pH,+,C#,major,C# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42e-6,0.124,0.431,89.013,7tFk6cR9MqWKEnWMuutGXy,https://api.spotify.com/v1/audio-analysis/7tFk6cR9MqWKEnWMuutGXy,4,,,1,200755,FALSE,https://api.spotify.com/v1/tracks/7tFk6cR9MqWKEnWMuutGXy,Autumn Leaves - Deluxe Edition,https://p.scdn.co/mp3-preview/c44c7b9f86ef3dae52e0287e6765ce2ff49e92a8?cid=39ca24fb42024ceb99322b3dbd28edc3,13,track,spotify:track:7tFk6cR9MqWKEnWMuutGXy,FALSE,https://open.spotify.com/track/7tFk6cR9MqWKEnWMuutGXy,+,A#,major,A# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.843,0.425,8,-8.676,1,0.0352,0.565,0,0.102,0.284,104.02,2c2ny8uV5nkQhaEo3zaARp,https://api.spotify.com/v1/audio-analysis/2c2ny8uV5nkQhaEo3zaARp,4,,,1,224528,FALSE,https://api.spotify.com/v1/tracks/2c2ny8uV5nkQhaEo3zaARp,Little Bird - Deluxe Edition,https://p.scdn.co/mp3-preview/98bea83949b00027438e7e53135c341eb54a5f2f?cid=39ca24fb42024ceb99322b3dbd28edc3,14,track,spotify:track:2c2ny8uV5nkQhaEo3zaARp,FALSE,https://open.spotify.com/track/2c2ny8uV5nkQhaEo3zaARp,+,G#,major,G# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.74,0.248,4,-12.659,1,0.109,0.729,0,0.141,0.889,83.786,3YOsRZUpAQougdziNH6C7A,https://api.spotify.com/v1/audio-analysis/3YOsRZUpAQougdziNH6C7A,4,,,1,243162,FALSE,https://api.spotify.com/v1/tracks/3YOsRZUpAQougdziNH6C7A,Gold Rush - Deluxe Edition,https://p.scdn.co/mp3-preview/a829ad43392dd894c452420f6f67f4a5fba2da31?cid=39ca24fb42024ceb99322b3dbd28edc3,15,track,spotify:track:3YOsRZUpAQougdziNH6C7A,FALSE,https://open.spotify.com/track/3YOsRZUpAQougdziNH6C7A,+,E,major,E major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3w0VffyaakTvUtTwjPCo7Y,album,,2011-09-09,2011,day,0.464,0.098,10,-12.119,1,0.0376,0.865,0,0.101,0.234,78.864,6KHPLmB7uU7zt8ZTlkRxsK,https://api.spotify.com/v1/audio-analysis/6KHPLmB7uU7zt8ZTlkRxsK,4,,,1,275882,FALSE,https://api.spotify.com/v1/tracks/6KHPLmB7uU7zt8ZTlkRxsK,Sunburn - Deluxe Edition,https://p.scdn.co/mp3-preview/70cf70bb82b5bb85aaa0b1f160cd140ad5d9a6d3?cid=39ca24fb42024ceb99322b3dbd28edc3,16,track,spotify:track:6KHPLmB7uU7zt8ZTlkRxsK,FALSE,https://open.spotify.com/track/6KHPLmB7uU7zt8ZTlkRxsK,+,A#,major,A# major
